date,state,confirmed,deaths,recovered,active
2020-05-30,Andhra Pradesh,3264.0,21.0,1678.0,1565
2020-04-02,Karnataka,3748.0,193.0,3610.0,-55
2021-12-06,Madhya Pradesh,3195.0,115.0,1374.0,1706
2020-08-12,Andhra Pradesh,247.0,175.0,55.0,17
2021-02-20,Tamil Nadu,1368.0,0.0,1329.0,-139
2021-03-15,Gujarat,167.0,0.0,18.0,149
2021-09-11,Haryana,3345.0,193.0,2811.0,341
2021-02-13,Rajasthan,0.0,181.0,168.0,474
2020-11-08,Uttar Pradesh,4499.0,132.0,3345.0,1022
2021-01-22,Telangana,3880.0,177.0,2431.0,1272
2020-06-10,Rajasthan,3907.0,36.0,1108.0,2763
2020-05-05,West Bengal,957.0,146.0,669.0,142
2021-10-15,Haryana,2144.0,166.0,1100.0,878
2021-03-02,Maharashtra,2295.0,69.0,745.0,1481
2021-08-06,Gujarat,1845.0,174.0,512.0,1159
2021-09-02,West Bengal,315.0,158.0,185.0,-28
2021-03-10,Madhya Pradesh,3468.0,50.0,363.0,3055
2020-06-09,Kerala,106.0,88.0,40.0,-22
2021-10-09,Tamil Nadu,0.0,49.0,867.0,874
2021-05-28,Madhya Pradesh,3381.0,70.0,2555.0,756
2021-08-15,West Bengal,3543.0,154.0,1562.0,1827
2021-09-27,Odisha,3119.0,149.0,2531.0,439
2021-03-31,Andhra Pradesh,2427.0,0.0,0.0,1893
2020-07-24,Uttar Pradesh,0.0,7.0,1334.0,885
2021-01-31,Uttar Pradesh,2838.0,190.0,2289.0,359
2020-09-15,Punjab,1056.0,151.0,220.0,685
2021-09-05,Gujarat,3975.0,65.0,2580.0,1330
2021-11-01,Bihar,0.0,34.0,170.0,124
2021-05-04,Tamil Nadu,4901.0,160.0,3650.0,1091
2020-03-17,Haryana,260.0,56.0,255.0,-51
2020-09-15,Maharashtra,3674.0,146.0,2984.0,544
2021-02-14,Odisha,65.0,9.0,25.0,31
2020-12-31,Bihar,987.0,123.0,503.0,361
2021-02-21,Odisha,2987.0,108.0,1452.0,1427
2020-05-23,Gujarat,2424.0,56.0,1652.0,716
2021-09-26,Maharashtra,1802.0,63.0,1014.0,725
2021-04-19,Rajasthan,2736.0,0.0,1946.0,782
2021-02-18,Kerala,160.0,26.0,39.0,95
2020-09-11,Kerala,4620.0,62.0,0.0,1474
2021-08-11,Karnataka,4972.0,63.0,824.0,4085
2021-10-21,Madhya Pradesh,3683.0,169.0,937.0,2577
2020-05-29,Telangana,0.0,138.0,0.0,2912
2020-04-22,Punjab,3939.0,172.0,2226.0,1541
2021-10-25,Kerala,4574.0,80.0,43.0,4451
2020-07-26,Bihar,2170.0,111.0,1022.0,1037
2021-12-17,Andhra Pradesh,3616.0,29.0,3076.0,511
2021-09-03,Kerala,1175.0,139.0,1151.0,-115
2020-12-02,Madhya Pradesh,1777.0,59.0,1633.0,85
2021-09-20,Andhra Pradesh,4380.0,128.0,959.0,3293
2020-05-14,Madhya Pradesh,142.0,162.0,22.0,-42
2020-07-11,West Bengal,0.0,167.0,965.0,3345
2021-08-14,Gujarat,1115.0,92.0,338.0,685
2020-12-15,Madhya Pradesh,2815.0,140.0,997.0,1678
2020-04-06,Odisha,4012.0,44.0,2967.0,1001
2020-05-01,Karnataka,3637.0,182.0,2628.0,827
2020-05-10,Telangana,4930.0,156.0,611.0,4163
2020-05-17,Karnataka,1628.0,120.0,1548.0,-40
2021-03-15,Karnataka,2259.0,108.0,283.0,1868
2021-06-13,Punjab,4800.0,94.0,814.0,3892
2021-05-17,Andhra Pradesh,3319.0,141.0,2449.0,729
2020-09-04,Gujarat,2160.0,180.0,0.0,55
2020-03-10,Madhya Pradesh,3885.0,149.0,2114.0,1622
2020-05-27,Bihar,2700.0,143.0,2418.0,139
2021-10-29,Odisha,2151.0,97.0,2090.0,-36
2021-10-25,Kerala,1576.0,2.0,632.0,942
2021-09-15,Maharashtra,2595.0,181.0,0.0,315
2021-06-03,Delhi,700.0,182.0,365.0,153
2021-12-23,Uttar Pradesh,4846.0,80.0,3467.0,1299
2020-11-11,Odisha,1652.0,175.0,227.0,1250
2021-02-13,Odisha,4026.0,198.0,440.0,3388
2020-12-11,Kerala,1422.0,73.0,1146.0,203
2020-04-05,Odisha,1020.0,0.0,0.0,-111
2021-04-24,Gujarat,4668.0,167.0,1026.0,3475
2021-06-20,Odisha,3164.0,34.0,0.0,2348
2021-06-23,Delhi,4674.0,93.0,1593.0,2988
2021-03-29,Andhra Pradesh,4977.0,18.0,109.0,4850
2020-07-12,Maharashtra,4492.0,85.0,3658.0,749
2020-06-27,Delhi,3886.0,45.0,0.0,485
2020-10-09,Uttar Pradesh,0.0,50.0,1214.0,2447
2021-02-28,Telangana,3939.0,43.0,518.0,3378
2021-02-11,Kerala,2036.0,153.0,1698.0,185
2021-05-25,Kerala,4658.0,0.0,2068.0,2533
2021-10-11,Tamil Nadu,3017.0,180.0,1734.0,1103
2021-06-02,Delhi,0.0,133.0,2472.0,596
2021-04-15,Karnataka,1969.0,51.0,1584.0,334
2021-03-24,Uttar Pradesh,673.0,97.0,478.0,98
2020-05-06,Telangana,4509.0,196.0,0.0,1520
2021-05-12,Delhi,206.0,37.0,171.0,-2
2021-01-09,Maharashtra,4320.0,166.0,1967.0,2187
2020-08-02,Rajasthan,3143.0,190.0,1715.0,1238
2020-10-05,Telangana,1705.0,109.0,1151.0,445
2021-09-19,West Bengal,0.0,147.0,1748.0,809
2021-07-27,Odisha,4575.0,199.0,1970.0,2406
2020-07-10,Punjab,230.0,138.0,0.0,-59
2021-05-22,Tamil Nadu,4650.0,181.0,2938.0,1531
2021-05-22,Maharashtra,3699.0,114.0,2499.0,1086
2020-07-23,Telangana,4072.0,67.0,699.0,3306
2021-11-30,Maharashtra,4096.0,172.0,431.0,3493
2020-07-19,Odisha,2586.0,49.0,0.0,2295
2020-04-02,Rajasthan,809.0,142.0,451.0,216
2021-05-29,Gujarat,4539.0,52.0,3211.0,1276
2020-10-09,Gujarat,599.0,42.0,528.0,29
2021-09-09,Uttar Pradesh,188.0,17.0,70.0,101
2021-02-05,Madhya Pradesh,0.0,21.0,73.0,859
2021-10-28,Haryana,539.0,97.0,34.0,408
2020-05-18,Gujarat,2496.0,25.0,2104.0,367
2021-07-23,Punjab,2549.0,192.0,789.0,1568
2020-03-13,Telangana,3017.0,177.0,0.0,1058
2020-12-25,Andhra Pradesh,2865.0,198.0,1765.0,902
2021-02-08,Kerala,3555.0,53.0,1584.0,1918
2021-11-09,Karnataka,577.0,137.0,199.0,241
2021-04-03,Maharashtra,2609.0,9.0,1572.0,1028
2021-01-29,Kerala,1572.0,44.0,653.0,875
2021-05-02,Uttar Pradesh,1944.0,95.0,1278.0,571
2021-04-16,West Bengal,1931.0,191.0,246.0,1494
2020-12-15,Telangana,2060.0,0.0,0.0,1255
2020-03-29,Andhra Pradesh,2724.0,22.0,1317.0,1385
2020-10-27,Rajasthan,0.0,129.0,930.0,2118
2021-11-11,Karnataka,2684.0,70.0,346.0,2268
2021-12-24,Tamil Nadu,1041.0,26.0,535.0,480
2020-12-14,Karnataka,1741.0,41.0,1183.0,517
2021-04-30,Tamil Nadu,0.0,43.0,3040.0,-39
2020-12-25,Andhra Pradesh,335.0,132.0,0.0,31
2021-10-15,Odisha,753.0,0.0,320.0,382
2021-05-12,West Bengal,478.0,0.0,436.0,28
2021-03-15,Gujarat,3973.0,35.0,1378.0,2560
2020-04-28,Andhra Pradesh,777.0,0.0,713.0,58
2020-06-23,Andhra Pradesh,985.0,113.0,125.0,747
2020-05-31,Karnataka,0.0,128.0,1228.0,362
2021-11-10,Odisha,3527.0,43.0,2386.0,1098
2021-01-10,Andhra Pradesh,1523.0,0.0,365.0,1084
2020-12-20,Bihar,2892.0,170.0,871.0,1851
2020-03-31,Punjab,1805.0,13.0,1521.0,271
2021-06-10,Karnataka,3431.0,130.0,127.0,3174
2021-12-27,West Bengal,367.0,57.0,280.0,30
2021-04-16,Uttar Pradesh,785.0,182.0,416.0,187
2021-01-12,Tamil Nadu,4701.0,142.0,496.0,4063
2020-09-19,Odisha,0.0,39.0,286.0,1164
2021-09-14,Rajasthan,3128.0,131.0,0.0,35
2020-05-17,Uttar Pradesh,3723.0,85.0,2300.0,1338
2021-08-02,Haryana,4998.0,106.0,2105.0,2787
2020-06-10,Bihar,656.0,199.0,525.0,-68
2020-08-02,Uttar Pradesh,0.0,107.0,1446.0,51
2020-12-10,Rajasthan,2565.0,26.0,2274.0,265
2020-09-21,Gujarat,2136.0,73.0,156.0,1907
2020-07-10,Delhi,3499.0,97.0,203.0,3199
2020-05-30,Punjab,2909.0,168.0,2283.0,458
2021-11-05,Rajasthan,2825.0,0.0,1422.0,1302
2020-03-19,Punjab,2415.0,130.0,1642.0,643
2021-05-14,Andhra Pradesh,2245.0,30.0,564.0,1651
2021-09-12,Bihar,1887.0,199.0,59.0,1629
2020-03-22,Haryana,558.0,92.0,488.0,-22
2021-04-01,Tamil Nadu,4022.0,144.0,2634.0,1244
2021-04-22,Maharashtra,4422.0,134.0,3368.0,920
2021-01-28,Madhya Pradesh,2810.0,56.0,0.0,360
2020-08-18,Punjab,3799.0,0.0,493.0,3301
2020-05-24,Punjab,1438.0,0.0,44.0,1322
2021-10-04,Karnataka,2768.0,103.0,1401.0,1264
2021-07-17,Andhra Pradesh,1437.0,126.0,1271.0,40
2021-01-18,Bihar,238.0,140.0,80.0,18
2020-12-18,West Bengal,0.0,150.0,161.0,4582
2020-09-03,West Bengal,1059.0,48.0,255.0,756
2020-06-21,Tamil Nadu,4949.0,77.0,718.0,4154
2020-04-11,Madhya Pradesh,372.0,187.0,305.0,-120
2021-02-25,Uttar Pradesh,0.0,109.0,542.0,2117
2020-04-27,Odisha,3084.0,180.0,960.0,1944
2021-07-29,Punjab,0.0,45.0,0.0,3365
2021-03-24,Kerala,8.0,19.0,4.0,-15
2021-05-10,Tamil Nadu,0.0,175.0,2962.0,1164
2020-08-16,Rajasthan,1932.0,160.0,1550.0,222
2021-03-24,Maharashtra,473.0,124.0,252.0,97
2021-07-07,West Bengal,3270.0,115.0,1243.0,1912
2021-04-25,Haryana,894.0,86.0,0.0,520
2020-11-05,Rajasthan,4274.0,38.0,182.0,4054
2021-06-17,Delhi,0.0,136.0,36.0,512
2020-10-15,Madhya Pradesh,728.0,7.0,486.0,235
2021-03-05,Odisha,1459.0,98.0,1375.0,-14
2021-01-13,Bihar,1105.0,24.0,431.0,650
2021-06-05,Telangana,3330.0,134.0,355.0,2841
2020-05-04,Rajasthan,3373.0,124.0,311.0,2938
2020-11-18,Maharashtra,1752.0,0.0,405.0,1204
2021-07-02,Delhi,4275.0,0.0,1707.0,2406
2021-09-12,Bihar,0.0,0.0,1310.0,1660
2020-08-10,Andhra Pradesh,3005.0,136.0,294.0,2575
2021-10-16,Delhi,4474.0,0.0,4231.0,105
2021-12-26,Uttar Pradesh,0.0,137.0,386.0,4095
2021-08-06,Odisha,4642.0,181.0,554.0,3907
2021-06-16,Andhra Pradesh,993.0,110.0,387.0,496
2020-11-15,Gujarat,4736.0,49.0,3909.0,778
2021-11-07,Andhra Pradesh,4809.0,87.0,3607.0,1115
2021-12-31,Bihar,855.0,15.0,659.0,181
2021-07-07,Delhi,3447.0,62.0,3432.0,-47
2021-12-11,Andhra Pradesh,3530.0,86.0,798.0,2646
2021-06-04,Maharashtra,4234.0,92.0,2339.0,1803
2021-01-04,Kerala,4439.0,167.0,3585.0,687
2021-01-06,Maharashtra,4677.0,55.0,4661.0,-39
2021-10-23,West Bengal,2575.0,30.0,1765.0,780
2020-06-30,Bihar,4961.0,32.0,4698.0,231
2020-03-19,Uttar Pradesh,3101.0,48.0,1962.0,1091
2021-07-09,Haryana,2478.0,34.0,1436.0,1008
2021-03-27,Odisha,0.0,125.0,156.0,1970
2021-08-11,Rajasthan,957.0,33.0,146.0,778
2021-12-09,Rajasthan,4916.0,197.0,3663.0,1056
2021-12-17,Andhra Pradesh,111.0,111.0,101.0,-101
2021-01-13,Rajasthan,822.0,157.0,593.0,72
2020-12-17,Tamil Nadu,1464.0,0.0,111.0,1276
2020-05-15,Bihar,0.0,123.0,1315.0,64
2020-03-21,Gujarat,1787.0,69.0,1487.0,231
2021-11-30,Andhra Pradesh,141.0,87.0,102.0,-48
2020-12-16,Odisha,804.0,54.0,667.0,83
2020-08-07,Andhra Pradesh,4167.0,123.0,2145.0,1899
2021-03-26,Karnataka,0.0,193.0,3439.0,1072
2021-03-31,Karnataka,4413.0,162.0,701.0,3550
2020-09-18,Bihar,0.0,150.0,895.0,1468
2021-06-15,Uttar Pradesh,2214.0,31.0,342.0,1841
2021-10-08,Punjab,2530.0,48.0,1055.0,1427
2020-05-20,Haryana,3079.0,191.0,1018.0,1870
2021-06-09,Andhra Pradesh,2130.0,54.0,324.0,1752
2021-08-27,Madhya Pradesh,3133.0,144.0,1194.0,1795
2020-10-15,Telangana,0.0,118.0,68.0,937
2020-09-27,Rajasthan,3862.0,162.0,3646.0,54
2021-03-27,Telangana,2587.0,88.0,416.0,2083
2021-10-27,Haryana,4547.0,6.0,4030.0,511
2021-11-25,Bihar,3518.0,6.0,2679.0,833
2021-12-16,Karnataka,3996.0,58.0,1937.0,2001
2021-09-18,Punjab,2714.0,134.0,0.0,2490
2020-08-17,Rajasthan,4233.0,27.0,3012.0,1194
2020-06-15,Karnataka,2607.0,137.0,2094.0,376
2020-05-05,Rajasthan,3410.0,165.0,497.0,2748
2021-04-24,Telangana,4228.0,13.0,3864.0,351
2021-04-16,Tamil Nadu,4002.0,117.0,0.0,3565
2020-12-31,Punjab,3055.0,124.0,11.0,2920
2021-09-14,Delhi,3903.0,129.0,1955.0,1819
2021-10-22,Maharashtra,2329.0,138.0,598.0,1593
2021-11-13,Andhra Pradesh,1700.0,125.0,956.0,619
2021-07-31,Punjab,811.0,57.0,336.0,418
2021-05-06,Kerala,4034.0,195.0,1400.0,2439
2021-03-26,Andhra Pradesh,82.0,8.0,16.0,58
2021-12-31,Bihar,2252.0,25.0,0.0,1950
2021-03-27,Tamil Nadu,939.0,125.0,626.0,188
2020-10-29,Maharashtra,0.0,25.0,1852.0,1486
2020-05-18,Telangana,2017.0,127.0,412.0,1478
2021-03-01,Madhya Pradesh,2955.0,142.0,2003.0,810
2021-06-18,Kerala,3638.0,144.0,1989.0,1505
2021-03-19,Delhi,3254.0,60.0,439.0,2755
2020-08-16,Punjab,4263.0,149.0,2711.0,1403
2020-05-01,West Bengal,0.0,149.0,3213.0,1595
2020-08-08,Andhra Pradesh,4046.0,49.0,1384.0,2613
2020-07-10,Tamil Nadu,4442.0,186.0,3667.0,589
2021-10-05,Andhra Pradesh,510.0,20.0,15.0,475
2021-08-31,Rajasthan,3303.0,143.0,3284.0,-124
2021-07-15,Andhra Pradesh,2871.0,4.0,386.0,2481
2020-03-25,Bihar,352.0,100.0,116.0,136
2021-12-16,Odisha,2524.0,86.0,9.0,2429
2020-06-22,Kerala,1011.0,25.0,232.0,754
2020-12-08,Madhya Pradesh,3684.0,135.0,3594.0,-45
2020-12-16,Rajasthan,3110.0,23.0,775.0,2312
2021-12-05,Kerala,3172.0,62.0,1628.0,1482
2020-05-12,Delhi,4964.0,137.0,2528.0,2299
2020-09-13,Uttar Pradesh,2803.0,71.0,1408.0,1324
2020-11-02,Punjab,416.0,108.0,152.0,156
2020-11-07,West Bengal,4490.0,149.0,852.0,3489
2021-05-03,Telangana,2030.0,32.0,212.0,1786
2021-12-31,Rajasthan,903.0,170.0,431.0,302
2020-04-01,Gujarat,0.0,76.0,356.0,889
2021-05-29,Rajasthan,1914.0,33.0,1789.0,92
2021-07-09,Delhi,3698.0,130.0,710.0,2858
2020-05-22,Andhra Pradesh,1558.0,10.0,673.0,875
2021-11-16,Andhra Pradesh,2582.0,101.0,0.0,2168
2021-10-03,Kerala,4643.0,0.0,3095.0,1441
2021-07-14,Andhra Pradesh,2782.0,80.0,406.0,2296
2021-09-19,Karnataka,4398.0,88.0,1783.0,2527
2020-11-18,Odisha,0.0,126.0,1573.0,932
2020-10-14,Karnataka,2419.0,119.0,1576.0,724
2021-07-25,Haryana,4753.0,89.0,4190.0,474
2021-07-03,Delhi,2372.0,150.0,995.0,1227
2021-06-07,Karnataka,270.0,52.0,119.0,99
2021-12-01,Gujarat,636.0,26.0,0.0,35
2021-10-25,Karnataka,84.0,86.0,10.0,-12
2021-07-20,Telangana,407.0,0.0,11.0,382
2021-01-22,Karnataka,1835.0,29.0,1058.0,748
2020-07-24,West Bengal,3822.0,91.0,827.0,2904
2021-04-19,Telangana,4352.0,74.0,904.0,3374
2021-03-14,Odisha,4255.0,99.0,264.0,3892
2020-07-15,Uttar Pradesh,1847.0,0.0,502.0,1241
2020-05-03,Haryana,4851.0,52.0,2309.0,2490
2021-10-24,Uttar Pradesh,483.0,5.0,197.0,281
2021-04-08,Bihar,4723.0,42.0,3277.0,1404
2021-09-28,Delhi,4987.0,191.0,2233.0,2563
2021-01-20,Karnataka,464.0,94.0,133.0,237
2020-09-28,Rajasthan,0.0,15.0,63.0,191
2020-03-17,Tamil Nadu,1646.0,71.0,487.0,1088
2021-07-28,Punjab,3541.0,120.0,1708.0,1713
2020-05-01,Rajasthan,1773.0,17.0,1675.0,81
2021-12-06,Bihar,0.0,0.0,0.0,3269
2021-05-30,Tamil Nadu,1893.0,130.0,248.0,1515
2021-08-30,Delhi,2838.0,18.0,839.0,1981
2020-10-29,Gujarat,478.0,137.0,436.0,-95
2020-12-18,Punjab,4035.0,160.0,0.0,2702
2021-12-11,Haryana,4642.0,166.0,0.0,1170
2020-11-27,Andhra Pradesh,2883.0,53.0,2415.0,415
2021-01-20,Madhya Pradesh,1195.0,0.0,840.0,272
2020-06-22,Andhra Pradesh,3097.0,53.0,2731.0,313
2021-11-28,Punjab,2431.0,129.0,315.0,1987
2020-04-16,Haryana,3421.0,122.0,2078.0,1221
2020-11-11,Odisha,2225.0,35.0,0.0,1683
2020-08-01,Andhra Pradesh,0.0,170.0,314.0,277
2020-03-07,Punjab,3857.0,11.0,2561.0,1285
2021-10-11,Madhya Pradesh,2280.0,22.0,1843.0,415
2020-11-08,West Bengal,0.0,83.0,1376.0,7
2020-06-03,Odisha,552.0,163.0,513.0,-124
2020-12-16,Odisha,1457.0,8.0,629.0,820
2020-03-11,Maharashtra,4708.0,8.0,3974.0,726
2021-01-05,Andhra Pradesh,4826.0,88.0,1508.0,3230
2020-07-15,Tamil Nadu,0.0,106.0,215.0,512
2020-05-21,Tamil Nadu,341.0,81.0,306.0,-46
2020-09-02,Tamil Nadu,1693.0,0.0,150.0,1513
2020-10-23,Punjab,2380.0,16.0,323.0,2041
2021-04-07,Tamil Nadu,3402.0,26.0,2444.0,932
2021-12-27,Karnataka,0.0,190.0,988.0,575
2021-09-02,Odisha,2446.0,53.0,1951.0,442
2020-08-09,Karnataka,0.0,34.0,965.0,993
2021-11-23,Uttar Pradesh,4200.0,155.0,335.0,3710
2021-09-28,Uttar Pradesh,0.0,63.0,451.0,147
2021-06-30,Bihar,3.0,128.0,1.0,-126
2021-06-25,Rajasthan,2947.0,11.0,2142.0,794
2020-12-31,Maharashtra,771.0,199.0,731.0,-159
2020-03-04,Haryana,4748.0,165.0,2301.0,2282
2020-05-01,Gujarat,173.0,111.0,158.0,-96
2020-09-13,Kerala,1657.0,156.0,1479.0,22
2021-08-26,Punjab,4012.0,195.0,0.0,1228
2021-02-03,Andhra Pradesh,261.0,72.0,0.0,113
2020-05-27,Odisha,1223.0,14.0,50.0,1159
2020-05-12,Punjab,0.0,76.0,2591.0,1285
2021-09-17,Gujarat,2622.0,0.0,0.0,1627
2020-08-22,Rajasthan,1538.0,129.0,1316.0,93
2021-07-22,Uttar Pradesh,3723.0,89.0,0.0,931
2021-11-07,West Bengal,0.0,71.0,4169.0,275
2020-06-29,Odisha,3570.0,42.0,1963.0,1565
2020-06-20,Tamil Nadu,1934.0,90.0,271.0,1573
2021-02-06,Telangana,3525.0,186.0,3214.0,125
2020-05-21,Maharashtra,2607.0,96.0,0.0,293
2021-01-16,Kerala,0.0,131.0,713.0,3224
2021-12-15,West Bengal,2147.0,128.0,917.0,1102
2021-01-23,Tamil Nadu,1911.0,178.0,1503.0,230
2020-04-18,Telangana,1850.0,137.0,766.0,947
2020-11-04,West Bengal,3205.0,177.0,2045.0,983
2021-03-20,Andhra Pradesh,0.0,192.0,563.0,256
2021-01-21,Rajasthan,2023.0,32.0,411.0,1580
2021-08-28,Madhya Pradesh,3341.0,195.0,2460.0,686
2020-12-31,Maharashtra,387.0,97.0,36.0,254
2021-01-06,Madhya Pradesh,4175.0,13.0,95.0,4067
2021-11-04,West Bengal,1433.0,90.0,0.0,467
2021-02-24,Uttar Pradesh,2392.0,61.0,797.0,1534
2021-05-18,Tamil Nadu,233.0,198.0,79.0,-44
2020-03-06,Tamil Nadu,493.0,107.0,412.0,-26
2020-10-30,Telangana,4831.0,119.0,1884.0,2828
2021-10-13,Andhra Pradesh,1968.0,150.0,54.0,1764
2021-07-27,Delhi,1617.0,93.0,421.0,1103
2020-04-13,Karnataka,4953.0,32.0,4314.0,607
2021-06-13,Maharashtra,0.0,102.0,803.0,66
2021-02-09,Haryana,0.0,117.0,0.0,375
2020-06-18,Andhra Pradesh,581.0,27.0,125.0,429
2021-09-24,Tamil Nadu,1206.0,155.0,0.0,243
2020-07-04,Rajasthan,1569.0,164.0,944.0,461
2021-06-28,Odisha,1110.0,144.0,1055.0,-89
2020-10-30,Karnataka,0.0,196.0,3428.0,529
2020-06-09,Odisha,1617.0,0.0,1128.0,402
2021-09-08,Maharashtra,3195.0,103.0,63.0,3029
2020-03-23,Delhi,2891.0,184.0,1180.0,1527
2021-04-09,Telangana,0.0,131.0,2694.0,48
2021-10-04,Tamil Nadu,2389.0,94.0,679.0,1616
2020-04-24,Uttar Pradesh,4789.0,21.0,1818.0,2950
2020-04-29,Odisha,4907.0,42.0,4485.0,380
2020-07-19,Odisha,1475.0,83.0,873.0,519
2021-02-08,Rajasthan,1604.0,0.0,0.0,215
2021-03-08,Punjab,1836.0,16.0,1704.0,116
2021-01-23,Rajasthan,0.0,156.0,7.0,-129
2021-11-16,Gujarat,1559.0,36.0,0.0,1062
2021-07-16,Delhi,955.0,1.0,579.0,375
2020-04-11,Delhi,3740.0,196.0,1642.0,1902
2020-05-12,Haryana,0.0,0.0,1881.0,-109
2021-12-21,Bihar,1621.0,191.0,326.0,1104
2020-10-13,Maharashtra,4546.0,181.0,202.0,4163
2020-03-18,Punjab,2510.0,66.0,1569.0,875
2021-11-13,Bihar,3830.0,70.0,1967.0,1793
2021-04-22,Gujarat,4343.0,181.0,2358.0,1804
2020-10-14,Gujarat,4977.0,136.0,2241.0,2600
2021-09-07,Andhra Pradesh,1180.0,189.0,1039.0,-48
2021-08-25,Karnataka,2457.0,154.0,2098.0,205
2020-09-21,Odisha,2887.0,174.0,2303.0,410
2020-11-25,Uttar Pradesh,1358.0,0.0,307.0,979
2021-04-14,Uttar Pradesh,3469.0,92.0,2878.0,499
2021-04-11,Bihar,1517.0,0.0,585.0,829
2020-09-22,Odisha,1892.0,8.0,0.0,356
2021-05-24,West Bengal,785.0,28.0,714.0,43
2021-07-01,Madhya Pradesh,370.0,80.0,86.0,204
2021-05-20,Karnataka,2979.0,21.0,0.0,534
2021-01-23,Gujarat,453.0,131.0,251.0,71
2021-01-07,Tamil Nadu,3722.0,11.0,2172.0,1539
2021-04-10,Haryana,0.0,20.0,1243.0,221
2020-10-23,Bihar,751.0,164.0,668.0,-81
2020-05-22,Andhra Pradesh,4526.0,112.0,782.0,3632
2021-05-30,Delhi,3573.0,146.0,1976.0,1451
2021-05-22,Tamil Nadu,3103.0,70.0,73.0,2960
2021-07-25,Haryana,584.0,117.0,552.0,-85
2020-09-28,Andhra Pradesh,2844.0,22.0,1527.0,1295
2020-03-08,Uttar Pradesh,3683.0,15.0,665.0,3003
2020-03-18,Madhya Pradesh,2533.0,110.0,350.0,2073
2020-08-11,West Bengal,0.0,13.0,278.0,28
2020-03-13,Kerala,4820.0,160.0,2279.0,2381
2021-02-22,Punjab,4375.0,116.0,1185.0,3074
2021-07-31,Karnataka,2425.0,184.0,425.0,1816
2020-05-22,Madhya Pradesh,2377.0,178.0,352.0,1847
2021-09-02,Telangana,819.0,130.0,0.0,21
2021-02-02,Kerala,3313.0,137.0,1261.0,1915
2020-05-16,Delhi,4584.0,157.0,1787.0,2640
2020-08-04,Odisha,2176.0,161.0,1195.0,820
2020-09-09,Maharashtra,0.0,133.0,0.0,248
2020-10-01,Madhya Pradesh,2334.0,156.0,1492.0,686
2020-07-19,Haryana,744.0,22.0,78.0,644
2021-03-06,Andhra Pradesh,286.0,175.0,122.0,-11
2021-06-30,Andhra Pradesh,1917.0,76.0,452.0,1389
2021-01-29,Odisha,152.0,93.0,65.0,-6
2020-09-11,Tamil Nadu,1328.0,194.0,344.0,790
2021-09-28,Rajasthan,4116.0,181.0,878.0,3057
2020-05-12,Rajasthan,3162.0,175.0,125.0,2862
2021-10-30,Odisha,0.0,167.0,1053.0,3423
2021-03-17,Odisha,1559.0,121.0,736.0,702
2021-07-24,Telangana,3752.0,56.0,41.0,3655
2021-02-04,Tamil Nadu,2388.0,159.0,2229.0,0
2020-10-04,Punjab,2798.0,197.0,86.0,2515
2020-08-03,Rajasthan,0.0,129.0,1508.0,571
2020-10-10,Delhi,3774.0,131.0,1719.0,1924
2021-07-16,Madhya Pradesh,2287.0,174.0,2017.0,96
2020-12-23,Telangana,1075.0,47.0,663.0,365
2020-12-18,Telangana,0.0,76.0,0.0,105
2020-06-25,Uttar Pradesh,1315.0,0.0,1180.0,121
2020-06-06,Madhya Pradesh,4033.0,103.0,2347.0,1583
2021-01-26,Kerala,0.0,11.0,2059.0,2140
2020-11-14,Gujarat,4495.0,13.0,1855.0,2627
2020-05-29,Bihar,504.0,100.0,153.0,251
2021-04-11,Madhya Pradesh,0.0,20.0,2662.0,796
2021-06-14,Delhi,0.0,177.0,955.0,450
2020-05-08,Madhya Pradesh,0.0,152.0,1058.0,115
2021-09-01,Odisha,3268.0,0.0,0.0,2459
2020-07-20,Karnataka,767.0,55.0,645.0,67
2020-10-16,Odisha,0.0,185.0,100.0,1815
2020-12-12,Maharashtra,3318.0,131.0,1114.0,2073
2021-09-12,Maharashtra,1903.0,107.0,1339.0,457
2020-11-26,Telangana,62.0,27.0,19.0,16
2021-05-30,Uttar Pradesh,1292.0,87.0,0.0,142
2021-02-16,Rajasthan,4716.0,60.0,2536.0,2120
2020-11-26,Tamil Nadu,3625.0,188.0,0.0,618
2021-03-18,Rajasthan,3583.0,138.0,1577.0,1868
2021-02-11,Rajasthan,4524.0,135.0,0.0,1940
2021-01-22,Telangana,514.0,0.0,222.0,128
2021-08-19,Rajasthan,2468.0,124.0,2052.0,292
2021-02-18,Delhi,0.0,32.0,661.0,1166
2020-10-30,Kerala,1785.0,199.0,845.0,741
2021-07-02,Karnataka,4003.0,129.0,837.0,3037
2021-11-17,Madhya Pradesh,2948.0,101.0,2385.0,462
2020-04-24,Tamil Nadu,2518.0,0.0,649.0,1763
2020-03-01,Gujarat,875.0,158.0,835.0,-118
2021-07-15,West Bengal,1724.0,140.0,0.0,456
2021-02-21,Tamil Nadu,674.0,99.0,280.0,295
2020-05-01,Telangana,3712.0,186.0,3651.0,-125
2020-07-12,Kerala,2962.0,164.0,2366.0,432
2020-08-09,Tamil Nadu,1250.0,0.0,592.0,508
2021-05-20,Haryana,3903.0,28.0,1225.0,2650
2020-06-08,West Bengal,0.0,165.0,2690.0,801
2021-07-21,West Bengal,4209.0,83.0,1619.0,2507
2020-07-10,Andhra Pradesh,4679.0,47.0,2640.0,1992
